DataHora,Pressao_HX710B,Temperatura,VibX,VibY,VibZ,FimCurso,Velocidade
2025-09-18 08:07:23,4.239,21.44,-0.13,0.07,0.95,0,0.05
2025-09-18 08:07:25,4.239,21.44,-0.14,0.05,0.96,0,0.05
2025-09-18 08:07:27,4.239,21.44,-0.14,0.06,0.95,0,0.05
2025-09-18 08:07:29,4.239,21.44,-0.13,0.04,0.96,0,0.05
2025-09-18 08:07:31,4.239,21.44,-0.14,0.04,0.96,1,0.014
2025-09-18 08:07:33,4.239,21.44,-0.1,0.02,0.81,0,0.014
2025-09-18 08:07:35,4.239,21.44,-0.16,0.06,0.97,0,0.014
2025-09-18 08:07:38,4.239,21.44,-0.14,0.05,0.95,1,0.048
2025-09-18 08:07:40,4.239,21.44,-0.12,0.06,0.95,0,0.048
2025-09-18 08:07:42,4.239,21.44,-0.14,0.05,0.95,0,0.048
2025-09-18 08:07:44,4.239,21.44,-0.16,0.05,0.95,1,0.05
2025-09-18 08:07:46,4.239,21.44,-0.14,0.05,0.95,0,0.05
2025-09-18 08:07:48,4.239,21.44,-0.16,0.11,0.97,0,0.05
2025-09-18 08:07:50,4.239,21.44,-0.14,0.05,0.94,0,0.05
2025-09-18 08:07:52,4.239,21.44,-0.13,0.06,0.95,0,0.05
2025-09-18 08:07:54,4.239,21.44,-0.14,0.06,0.95,0,0.05
2025-09-18 08:07:56,4.239,21.44,-0.12,0.06,0.95,0,0.05
2025-09-18 08:07:58,4.239,21.44,-0.14,0.04,0.95,0,0.05
2025-09-18 08:08:01,4.239,21.44,-0.14,0.06,0.96,0,0.05
2025-09-18 08:08:03,4.239,21.44,-0.13,-0.01,0.95,0,0.05
2025-09-18 08:08:05,4.239,21.44,-0.14,0.06,0.96,0,0.05
2025-09-18 08:08:07,4.239,21.44,-0.14,0.06,0.95,1,0.01
2025-09-18 08:08:09,4.239,21.44,-0.14,0.05,0.96,0,0.01
2025-09-18 08:08:11,4.239,21.44,-0.14,0.04,0.95,0,0.01
2025-09-18 08:08:13,4.239,21.44,-0.14,0.06,0.95,1,0.05
2025-09-18 08:08:15,4.239,21.44,-0.13,0.06,0.95,0,0.05
2025-09-18 08:08:18,4.239,21.5,-0.14,0.07,0.96,0,0.05
2025-09-18 08:08:20,4.239,21.44,-0.13,0.08,0.99,1,0.05
2025-09-18 08:08:22,4.239,21.44,-0.13,0.07,0.96,0,0.05
2025-09-18 08:08:24,4.239,21.44,-0.13,0.05,0.95,0,0.05
2025-09-18 08:08:26,4.239,21.44,-0.16,0.02,0.95,1,0.05
2025-09-18 08:08:28,4.239,21.44,-0.13,0.05,0.95,0,0.05
2025-09-18 08:08:30,4.239,21.44,-0.13,0.05,0.95,0,0.05
2025-09-18 08:08:32,4.239,21.44,-0.11,0.06,0.92,0,0.05
2025-09-18 08:08:34,4.239,21.44,-0.14,0.05,0.95,0,0.05
2025-09-18 08:08:37,4.239,21.44,-0.18,0.03,0.95,1,0.024
2025-09-18 08:08:39,4.239,21.44,-0.14,0.05,0.95,0,0.024
2025-09-18 08:08:41,4.239,21.5,-0.14,0.04,0.96,0,0.024
2025-09-18 08:08:43,4.239,21.44,-0.14,0.07,0.95,1,0.049
2025-09-18 08:08:45,4.239,21.44,-0.14,0.05,0.95,0,0.049
2025-09-18 08:08:48,4.239,21.44,-0.14,0.04,0.95,0,0.049
2025-09-18 08:08:50,4.239,21.44,-0.14,0.06,0.95,1,0.05
2025-09-18 08:08:52,4.239,21.5,-0.14,0.03,0.95,0,0.05
2025-09-18 08:08:54,4.239,21.44,-0.14,0.05,0.96,0,0.05
2025-09-18 08:08:56,4.239,21.44,-0.14,0.05,0.96,0,0.05
2025-09-18 08:08:58,4.239,21.44,-0.14,0.01,0.95,0,0.05
2025-09-18 08:09:00,4.239,21.44,-0.14,0.06,0.95,0,0.05
2025-09-18 08:09:02,4.239,21.44,-0.15,0.03,0.96,0,0.05
2025-09-18 08:09:05,4.239,21.44,-0.14,0.05,0.96,0,0.05
2025-09-18 08:09:07,4.239,21.5,-0.14,0.04,0.95,1,0.014
2025-09-18 08:09:09,4.239,21.5,-0.14,0.06,0.96,0,0.014
2025-09-18 08:09:11,4.239,21.44,-0.13,0.09,0.95,0,0.014
2025-09-18 08:09:13,4.239,21.5,-0.12,0.07,0.96,1,0.05
2025-09-18 08:09:15,4.239,21.5,-0.13,0.05,0.95,0,0.05
2025-09-18 08:09:17,4.239,21.44,-0.15,0.02,0.96,0,0.05
2025-09-18 08:09:19,4.239,21.5,-0.14,0.06,0.95,1,0.049
2025-09-18 08:09:21,4.239,21.44,-0.14,0.05,0.96,0,0.049
2025-09-18 08:09:24,4.239,21.5,-0.14,0.06,0.95,0,0.049
2025-09-18 08:09:26,4.239,21.5,-0.14,0.05,0.96,0,0.049
2025-09-18 08:09:28,4.239,21.5,-0.12,0.02,0.93,0,0.049
2025-09-18 08:09:30,4.239,21.5,-0.14,0.06,0.95,0,0.049
2025-09-18 08:09:32,4.239,21.5,-0.14,-0.0,0.95,0,0.049
2025-09-18 08:09:34,4.239,21.5,-0.15,0.06,0.96,0,0.049
2025-09-18 08:09:36,4.239,21.5,-0.14,0.04,0.96,1,0.014
2025-09-18 08:09:39,4.239,21.5,-0.14,0.05,0.95,0,0.014
2025-09-18 08:09:41,4.239,21.44,-0.13,0.04,0.95,0,0.014
2025-09-18 08:09:43,4.239,21.5,-0.14,0.04,0.96,1,0.05
2025-09-18 08:09:45,4.239,21.5,-0.14,0.06,0.96,0,0.05
2025-09-18 08:09:47,4.239,21.5,-0.14,0.05,0.96,0,0.05
2025-09-18 08:09:49,4.239,21.5,-0.18,0.05,0.94,0,0.05
2025-09-18 08:09:52,4.239,21.5,-0.11,0.09,0.9,0,0.05
2025-09-18 08:09:54,4.239,21.5,-0.14,0.02,0.94,0,0.05
2025-09-18 08:09:56,4.239,21.5,-0.14,0.05,0.96,0,0.05
2025-09-18 08:09:58,4.239,21.5,-0.12,0.1,0.97,0,0.05
2025-09-18 08:10:00,4.239,21.5,-0.16,0.06,0.95,1,0.014
2025-09-18 08:10:02,4.239,21.5,-0.13,0.06,0.95,0,0.014
2025-09-18 08:10:04,4.239,21.5,-0.14,0.06,0.95,0,0.014
2025-09-18 08:10:06,4.239,21.5,-0.13,0.05,0.95,1,0.051
2025-09-18 08:10:08,4.239,21.5,-0.13,0.05,0.94,0,0.051
2025-09-18 08:10:10,4.239,21.5,-0.14,0.06,0.96,0,0.051
2025-09-18 08:10:13,4.239,21.5,-0.13,0.06,0.95,1,0.05
2025-09-18 08:10:15,4.239,21.5,-0.14,0.05,0.95,0,0.05
2025-09-18 08:10:17,4.239,21.5,-0.15,0.06,0.96,0,0.05
2025-09-18 08:10:19,4.239,21.5,-0.14,0.05,0.95,1,0.049
2025-09-18 08:10:21,4.239,21.5,-0.15,0.05,0.95,0,0.049
2025-09-18 08:10:23,4.239,21.5,-0.15,0.06,0.96,0,0.049
2025-09-18 08:10:25,4.239,21.5,-0.14,0.05,0.96,0,0.049
2025-09-18 08:10:27,4.239,21.5,-0.14,0.06,0.95,0,0.049
2025-09-18 08:10:30,4.239,21.5,-0.15,0.05,0.97,0,0.049
2025-09-18 08:10:32,4.239,21.5,-0.14,0.06,0.95,0,0.049
2025-09-18 08:10:34,4.239,21.5,-0.14,0.07,0.96,0,0.049
2025-09-18 08:10:36,4.239,21.5,-0.14,0.05,0.95,1,0.014
2025-09-18 08:10:38,4.239,21.5,-0.2,0.03,0.98,0,0.014
2025-09-18 08:10:41,4.239,21.56,-0.14,0.06,0.96,0,0.014
2025-09-18 08:10:43,4.239,21.5,-0.14,0.05,0.95,0,0.014
2025-09-18 08:10:45,4.239,21.5,-0.16,0.05,0.96,0,0.014
2025-09-18 08:10:47,4.239,21.5,-0.13,0.06,0.94,0,0.014
2025-09-18 08:10:50,4.239,21.5,-0.14,0.05,0.95,0,0.014
2025-09-18 08:10:52,4.239,21.5,-0.14,0.06,0.96,0,0.014
2025-09-18 08:10:54,4.239,21.5,-0.14,0.06,0.95,1,0.013
2025-09-18 08:10:56,4.239,21.5,-0.14,0.06,0.95,0,0.013
2025-09-18 08:10:58,4.239,21.5,-0.12,0.06,0.95,0,0.013
2025-09-18 08:11:00,4.239,21.5,-0.14,0.05,0.95,1,0.049
2025-09-18 08:11:03,4.239,21.5,-0.14,0.05,0.95,0,0.049
2025-09-18 08:11:05,4.239,21.5,-0.14,0.05,0.96,0,0.049
2025-09-18 08:11:07,4.239,21.5,-0.13,0.06,0.95,0,0.049
2025-09-18 08:11:09,4.239,21.5,-0.14,0.06,0.96,0,0.049
2025-09-18 08:11:11,4.239,21.5,-0.13,0.05,0.96,0,0.049
2025-09-18 08:11:13,4.239,21.5,-0.12,0.05,0.95,0,0.049
2025-09-18 08:11:15,4.239,21.56,-0.14,0.06,0.95,0,0.049
2025-09-18 08:11:17,4.239,21.5,-0.08,0.05,0.96,1,0.014
2025-09-18 08:11:20,4.239,21.5,-0.14,0.05,0.95,0,0.014
2025-09-18 08:11:22,4.239,21.56,-0.24,0.12,0.96,0,0.014
2025-09-18 08:11:24,4.239,21.56,-0.14,0.06,0.96,1,0.05
2025-09-18 08:11:26,4.239,21.5,-0.14,0.06,0.95,0,0.05
2025-09-18 08:11:28,4.239,21.56,-0.16,0.08,0.96,0,0.05
2025-09-18 08:11:30,4.239,21.5,-0.14,0.06,0.96,1,0.05
2025-09-18 08:11:32,4.239,21.56,-0.13,0.07,0.95,0,0.05
2025-09-18 08:11:34,4.239,21.5,-0.13,0.05,0.95,0,0.05
2025-09-18 08:11:37,4.239,21.5,-0.12,0.06,0.97,0,0.05
2025-09-18 08:11:39,4.239,21.56,-0.15,0.06,0.96,0,0.05
2025-09-18 08:11:41,4.239,21.56,-0.14,0.05,0.95,0,0.05
2025-09-18 08:11:43,4.239,21.5,-0.13,0.06,0.95,0,0.05
2025-09-18 08:11:45,4.239,21.56,-0.14,0.05,0.96,0,0.05
2025-09-18 08:11:49,4.239,21.56,-0.14,0.06,0.95,0,0.05
2025-09-18 08:11:51,4.239,21.5,-0.13,0.06,0.95,0,0.05
2025-09-18 08:11:54,4.239,21.5,-0.19,0.03,0.97,1,0.01
2025-09-18 08:11:56,4.239,21.5,-0.14,0.06,0.96,0,0.01
2025-09-18 08:11:58,4.239,21.5,-0.13,0.06,0.94,0,0.01
2025-09-18 08:12:00,4.239,21.56,-0.14,0.06,0.96,1,0.049
2025-09-18 08:12:02,4.239,21.56,-0.11,0.01,0.96,0,0.049
2025-09-18 08:12:04,4.239,21.56,-0.14,0.05,0.95,0,0.049
2025-09-18 08:12:06,4.239,21.56,-0.14,0.06,0.95,0,0.049
2025-09-18 08:12:09,4.239,21.56,-0.12,0.09,0.97,0,0.049
2025-09-18 08:12:11,4.239,21.56,-0.14,0.06,0.95,0,0.049
2025-09-18 08:12:13,4.239,21.56,-0.14,0.06,0.95,0,0.049
2025-09-18 08:12:15,4.239,21.56,-0.13,0.05,0.95,0,0.049
2025-09-18 08:12:17,4.239,21.56,-0.08,0.09,0.87,1,0.014
2025-09-18 08:12:19,4.239,21.56,-0.14,0.05,0.95,0,0.014
2025-09-18 08:12:21,4.239,21.56,-0.14,0.05,0.96,0,0.014
2025-09-18 08:12:23,4.239,21.56,-0.15,0.05,0.96,1,0.05
2025-09-18 08:12:25,4.239,21.56,-0.14,0.05,0.95,0,0.05
2025-09-18 08:12:30,4.239,21.56,-0.15,0.06,0.96,1,0.043
2025-09-18 08:12:32,4.239,21.56,-0.14,0.05,0.95,0,0.043
2025-09-18 08:12:34,4.239,21.56,-0.21,0.04,0.97,0,0.043
2025-09-18 08:12:37,4.239,21.56,-0.14,0.06,0.95,0,0.043
2025-09-18 08:12:39,4.239,21.56,-0.14,0.06,0.96,0,0.043
2025-09-18 08:12:41,4.239,21.56,-0.11,0.02,0.93,1,0.024
2025-09-18 08:12:43,4.239,21.56,-0.14,0.05,0.96,0,0.024
2025-09-18 08:12:45,4.239,21.56,-0.14,0.06,0.94,0,0.024
2025-09-18 08:12:47,4.239,21.56,-0.14,0.06,0.95,1,0.049
2025-09-18 08:12:49,4.239,21.56,-0.13,0.06,0.94,0,0.049
2025-09-18 08:12:52,4.239,21.56,-0.12,0.04,0.96,0,0.049
2025-09-18 08:12:54,4.239,21.56,-0.13,0.06,0.96,1,0.047
2025-09-18 08:12:56,4.239,21.56,-0.13,0.03,0.96,0,0.047
2025-09-18 08:12:58,4.239,21.56,-0.14,0.06,0.95,0,0.047
2025-09-18 08:13:01,4.239,21.56,-0.14,0.06,0.95,0,0.047
2025-09-18 08:13:03,4.239,21.56,-0.19,0.05,0.96,0,0.047
2025-09-18 08:13:05,4.239,21.56,-0.15,0.05,0.96,0,0.047
2025-09-18 08:13:07,4.239,21.56,-0.13,0.06,0.95,0,0.047
2025-09-18 08:13:09,4.239,21.56,-0.14,0.05,0.95,0,0.047
2025-09-18 08:13:12,4.239,21.56,-0.14,0.05,0.96,1,0.013
2025-09-18 08:13:15,4.239,21.56,-0.54,0.49,1.09,0,0.013
2025-09-18 08:13:17,4.239,21.56,-0.13,0.06,0.95,1,0.087
2025-09-18 08:13:20,4.239,21.56,-0.15,0.04,0.96,0,0.087
2025-09-18 08:13:22,4.239,21.56,-0.14,0.07,0.95,0,0.087
2025-09-18 08:13:25,4.239,21.56,-0.13,0.06,0.95,0,0.087
2025-09-18 08:13:27,4.239,21.56,-0.14,0.05,0.95,0,0.087
2025-09-18 08:13:29,4.239,21.56,-0.14,0.05,0.95,1,0.025
2025-09-18 08:13:31,4.239,21.56,-0.15,0.06,0.95,0,0.025
2025-09-18 08:13:33,4.239,21.56,-0.14,0.08,0.95,0,0.025
2025-09-18 08:13:35,4.239,21.62,-0.02,-0.02,0.89,1,0.05
2025-09-18 08:13:37,4.239,21.56,-0.14,0.05,0.96,0,0.05
2025-09-18 08:13:39,4.239,21.56,-0.14,0.06,0.96,0,0.05
2025-09-18 08:13:42,4.239,21.56,-0.14,0.05,0.95,1,0.05
2025-09-18 08:13:44,4.239,21.56,-0.14,0.06,0.96,0,0.05
2025-09-18 08:13:46,4.239,21.56,-0.09,0.06,0.96,0,0.05
2025-09-18 08:13:48,4.239,21.56,-0.13,0.06,0.96,0,0.05
2025-09-18 08:13:50,4.239,21.62,-0.07,0.08,0.93,0,0.05
2025-09-18 08:13:52,4.239,21.56,-0.14,0.06,0.96,0,0.05
2025-09-18 08:13:54,4.239,21.56,-0.14,0.06,0.95,0,0.05
2025-09-18 08:13:57,4.239,21.62,-0.11,0.05,0.93,0,0.05
2025-09-18 08:13:59,4.239,21.56,-0.14,0.05,0.95,1,0.014
2025-09-18 08:14:01,4.239,21.56,-0.14,0.06,0.95,0,0.014
2025-09-18 08:14:03,4.239,21.62,-0.15,0.02,0.96,0,0.014
2025-09-18 08:14:05,4.239,21.56,-0.14,0.05,0.95,1,0.047
2025-09-18 08:14:07,4.239,21.56,-0.11,0.06,0.97,0,0.047
2025-09-18 08:14:10,4.239,21.62,-0.14,0.05,0.95,0,0.047
2025-09-18 08:14:12,4.239,21.56,-0.12,0.05,0.95,0,0.047
2025-09-18 08:14:14,4.239,21.56,-0.13,0.04,0.95,0,0.047
2025-09-18 08:14:16,4.239,21.62,-0.14,0.05,0.98,0,0.047
2025-09-18 08:14:18,4.239,21.62,-0.15,0.03,0.95,0,0.047
2025-09-18 08:14:20,4.239,21.56,-0.14,0.05,0.95,0,0.047
2025-09-18 08:14:23,4.239,21.62,-0.14,0.06,0.95,1,0.014
2025-09-18 08:14:25,4.239,21.62,-0.14,0.05,0.95,0,0.014
2025-09-18 08:14:27,4.239,21.62,-0.14,0.05,0.95,0,0.014
2025-09-18 08:14:29,4.239,21.62,-0.13,0.05,0.96,0,0.014
2025-09-18 08:14:32,4.239,21.62,-0.14,0.05,0.95,0,0.014
2025-09-18 08:14:34,4.239,21.62,-0.13,0.06,0.96,0,0.014
2025-09-18 08:14:36,4.239,21.62,-0.14,0.04,0.94,0,0.014
2025-09-18 08:14:38,4.239,21.62,-0.14,0.04,0.95,0,0.014
2025-09-18 08:14:40,4.239,21.62,-0.15,0.05,0.97,0,0.014
2025-09-18 08:14:42,4.239,21.62,-0.14,0.05,0.95,0,0.014
2025-09-18 08:14:44,4.239,21.62,-0.13,0.04,0.95,0,0.014
2025-09-18 08:14:46,4.239,21.62,-0.14,0.07,0.95,1,0.01
2025-09-18 08:14:48,4.239,21.56,-0.14,0.06,0.95,0,0.01
2025-09-18 08:14:50,4.239,21.62,-0.14,0.05,0.95,0,0.01
2025-09-18 08:14:53,4.239,21.62,-0.14,0.05,0.96,1,0.05
2025-09-18 08:14:55,4.239,21.62,-0.12,0.06,0.92,0,0.05
2025-09-18 08:14:57,4.239,21.62,-0.14,0.05,0.94,0,0.05
2025-09-18 08:14:59,4.239,21.62,-0.18,0.02,0.94,1,0.05
2025-09-18 08:15:01,4.239,21.62,-0.14,0.05,0.95,0,0.05
2025-09-18 08:15:03,4.239,21.62,-0.14,0.04,0.92,0,0.05
2025-09-18 08:15:05,4.239,21.62,-0.14,0.06,0.96,1,0.05
2025-09-18 08:15:07,4.239,21.62,-0.15,0.06,0.95,0,0.05
2025-09-18 08:15:09,4.239,21.62,-0.13,0.07,0.94,0,0.05
2025-09-18 08:15:12,4.239,21.62,-0.14,0.06,0.95,0,0.05
2025-09-18 08:15:14,4.239,21.62,-0.14,0.06,0.95,0,0.05
2025-09-18 08:15:16,4.239,21.62,-0.14,0.05,0.95,1,0.025
2025-09-18 08:15:18,4.239,21.62,-0.13,0.05,0.96,0,0.025
2025-09-18 08:15:20,4.239,21.62,-0.14,0.05,0.95,0,0.025
2025-09-18 08:15:22,4.239,21.62,-0.13,0.06,0.96,1,0.049
2025-09-18 08:15:24,4.239,21.62,-0.13,0.07,0.96,0,0.049
2025-09-18 08:15:27,4.239,21.62,-0.13,0.05,0.96,0,0.049
2025-09-18 08:15:29,4.239,21.62,-0.15,0.08,0.96,1,0.049
2025-09-18 08:15:31,4.239,21.62,-0.14,0.05,0.94,0,0.049
2025-09-18 08:15:34,4.239,21.62,-0.13,0.06,0.95,1,0.071
2025-09-18 08:15:36,4.239,21.62,-0.14,0.06,0.95,0,0.071
2025-09-18 08:15:38,4.239,21.62,-0.14,0.07,0.96,0,0.071
2025-09-18 08:15:41,4.239,21.62,-0.15,0.05,0.96,1,0.046
2025-09-18 08:15:43,4.239,21.62,-0.14,0.05,0.95,0,0.046
2025-09-18 08:15:45,4.239,21.62,-0.14,0.05,0.95,0,0.046
2025-09-18 08:15:47,4.239,21.69,-0.12,0.09,0.94,0,0.046
2025-09-18 08:15:49,4.239,21.62,-0.14,0.04,0.95,0,0.046
2025-09-18 08:15:51,4.239,21.62,-0.13,0.05,0.96,0,0.046
2025-09-18 08:15:53,4.239,21.62,-0.14,0.06,0.95,0,0.046
2025-09-18 08:15:56,4.239,21.62,-0.15,0.07,0.94,0,0.046
2025-09-18 08:15:58,4.239,21.62,-0.15,0.08,0.95,1,0.014
2025-09-18 08:16:00,4.239,21.62,-0.15,0.07,0.96,0,0.014
2025-09-18 08:16:02,4.239,21.62,-0.13,0.05,0.94,0,0.014
2025-09-18 08:16:04,4.239,21.62,-0.14,0.05,0.95,1,0.049
2025-09-18 08:16:06,4.239,21.62,-0.15,-0.0,0.94,0,0.049
2025-09-18 08:16:08,4.239,21.62,-0.14,0.06,0.95,0,0.049
2025-09-18 08:16:10,4.239,21.69,-0.14,0.05,0.96,1,0.05
2025-09-18 08:16:13,4.239,21.69,-0.14,0.05,0.95,0,0.05
2025-09-18 08:16:15,4.239,21.62,-0.13,0.06,0.95,0,0.05
2025-09-18 08:16:17,4.239,21.69,-0.17,0.06,0.97,0,0.05
2025-09-18 08:16:20,4.239,21.62,-0.14,0.04,0.96,0,0.05
2025-09-18 08:16:22,4.239,21.62,-0.14,0.06,0.94,1,0.022
2025-09-18 08:16:24,4.239,21.62,-0.13,0.05,0.95,0,0.022
2025-09-18 08:16:26,4.239,21.62,-0.13,0.05,0.95,0,0.022
2025-09-18 08:16:28,4.239,21.62,-0.14,0.05,0.95,1,0.05
2025-09-18 08:16:30,4.239,21.62,-0.14,0.05,0.96,0,0.05
2025-09-18 08:16:32,4.239,21.62,-0.14,0.06,0.95,0,0.05
2025-09-18 08:16:35,4.239,21.69,-0.14,0.02,0.96,1,0.05
2025-09-18 08:16:37,4.239,21.69,-0.15,0.06,0.96,0,0.05
2025-09-18 08:16:39,4.239,21.62,-0.15,0.05,0.97,0,0.05
2025-09-18 08:16:41,4.239,21.69,-0.15,0.06,0.96,0,0.05
2025-09-18 08:16:43,4.239,21.62,-0.11,0.0,0.95,0,0.05
2025-09-18 08:16:45,4.239,21.62,-0.13,0.06,0.96,0,0.05
2025-09-18 08:16:47,4.239,21.62,-0.14,0.06,0.96,0,0.05
2025-09-18 08:16:49,4.239,21.62,-0.14,0.07,0.94,0,0.05
2025-09-18 08:16:51,4.239,21.69,-0.14,0.04,0.95,1,0.014
2025-09-18 08:16:54,4.239,21.62,-0.15,0.06,0.96,0,0.014
2025-09-18 08:16:56,4.239,21.69,-0.14,0.05,0.95,0,0.014
2025-09-18 08:16:58,4.239,21.69,0.14,-0.26,0.78,1,0.05
2025-09-18 08:17:00,4.239,21.69,-0.14,0.06,0.95,0,0.05
2025-09-18 08:17:02,4.239,21.69,-0.14,0.06,0.96,0,0.05
2025-09-18 08:17:04,4.239,21.69,-0.15,0.07,0.97,1,0.049
2025-09-18 08:17:06,4.239,21.62,-0.15,0.05,0.95,0,0.049
2025-09-18 08:17:08,4.239,21.69,-0.13,0.05,0.95,0,0.049
2025-09-18 08:17:11,4.239,21.69,-0.14,0.05,0.95,0,0.049
2025-09-18 08:17:13,4.239,21.69,-0.34,0.29,0.78,0,0.049
2025-09-18 08:17:15,4.239,21.69,-0.13,0.05,0.96,0,0.049
2025-09-18 08:17:17,4.239,21.69,-0.14,0.05,0.95,0,0.049
2025-09-18 08:17:19,4.239,21.69,-0.14,0.05,0.95,0,0.049
2025-09-18 08:17:21,4.239,21.69,-0.12,-0.0,0.98,1,0.014
2025-09-18 08:17:23,4.239,21.69,-0.14,0.04,0.95,0,0.014
2025-09-18 08:17:25,4.239,21.69,-0.14,0.05,0.94,0,0.014
2025-09-18 08:17:28,4.239,21.62,-0.13,0.05,0.96,1,0.047
2025-09-18 08:17:30,4.239,21.69,-0.14,0.04,0.94,0,0.047
2025-09-18 08:17:33,4.239,21.69,-0.13,0.07,0.96,0,0.047
2025-09-18 08:17:35,4.239,21.69,-0.14,0.05,0.94,0,0.047
2025-09-18 08:17:37,4.239,21.69,-0.13,0.06,0.95,0,0.047
2025-09-18 08:17:39,4.239,21.69,-0.15,0.07,0.95,1,0.022
2025-09-18 08:17:42,4.239,21.69,-0.14,0.06,0.95,0,0.022
2025-09-18 08:17:44,4.239,21.69,-0.15,0.05,0.95,0,0.022
2025-09-18 08:17:46,4.239,21.69,-0.13,0.05,0.95,1,0.05
2025-09-18 08:17:48,4.239,21.69,-0.19,0.06,0.97,0,0.05
2025-09-18 08:17:51,4.239,21.69,-0.13,0.05,0.95,0,0.05
2025-09-18 08:17:53,4.239,21.69,-0.13,0.04,0.95,0,0.05
2025-09-18 08:17:55,4.239,21.69,-0.14,0.05,0.94,0,0.05
2025-09-18 08:17:57,4.239,21.69,-0.14,0.06,0.95,1,0.022
2025-09-18 08:17:59,4.239,21.69,-0.14,0.05,0.95,0,0.022
2025-09-18 08:18:02,4.239,21.69,-0.14,0.05,0.95,0,0.022
2025-09-18 08:18:05,4.239,21.69,-0.13,0.05,0.95,0,0.022
2025-09-18 08:18:07,4.239,21.69,-0.14,0.06,0.95,0,0.022
2025-09-18 08:18:09,4.239,21.69,-0.14,0.02,0.95,1,0.022
2025-09-18 08:18:11,4.239,21.69,-0.14,0.05,0.95,0,0.022
2025-09-18 08:18:13,4.239,21.69,-0.15,0.06,0.94,0,0.022
2025-09-18 08:18:15,4.239,21.69,-0.14,0.05,0.95,1,0.05
2025-09-18 08:18:17,4.239,21.69,-0.13,0.07,0.95,0,0.05
2025-09-18 08:18:20,4.239,21.69,-0.14,0.06,0.95,0,0.05
2025-09-18 08:18:22,4.239,21.69,-0.13,0.06,0.95,1,0.05
2025-09-18 08:18:24,4.239,21.69,-0.17,0.04,0.96,0,0.05
2025-09-18 08:18:26,4.239,21.69,-0.14,0.06,0.95,0,0.05
2025-09-18 08:18:28,4.239,21.75,-0.15,0.07,0.95,0,0.05
2025-09-18 08:18:30,4.239,21.69,-0.15,0.05,0.97,0,0.05
2025-09-18 08:18:32,4.239,21.69,-0.14,0.04,0.95,0,0.05
2025-09-18 08:18:35,4.239,21.69,-0.14,0.05,0.95,0,0.05
2025-09-18 08:18:37,4.239,21.69,-0.14,0.05,0.96,0,0.05
2025-09-18 08:18:39,4.239,21.69,-0.13,0.08,0.96,1,0.014
2025-09-18 08:18:41,4.239,21.75,-0.14,0.06,0.96,0,0.014
2025-09-18 08:18:43,4.239,21.75,-0.13,0.04,0.95,0,0.014
2025-09-18 08:18:45,4.239,21.69,-0.14,0.05,0.95,1,0.05
2025-09-18 08:18:47,4.239,21.69,-0.01,-0.01,0.87,0,0.05
2025-09-18 08:18:49,4.239,21.69,-0.14,0.05,0.95,0,0.05
2025-09-18 08:18:52,4.239,21.69,-0.14,0.05,0.95,1,0.048
2025-09-18 08:18:54,4.239,21.69,-0.16,-0.0,0.95,0,0.048
2025-09-18 08:18:58,4.239,21.69,-0.13,0.04,0.94,1,0.056
2025-09-18 08:19:01,4.239,21.69,-0.15,0.05,0.99,0,0.056
2025-09-18 08:19:04,4.239,21.69,-0.14,0.05,0.96,0,0.056
2025-09-18 08:19:11,4.239,21.75,-0.14,0.04,0.96,0,0.056
2025-09-18 08:19:13,4.239,21.69,-0.14,0.05,0.96,0,0.056
2025-09-18 08:19:16,4.239,21.75,-0.13,0.07,0.95,0,0.056
2025-09-18 08:19:18,4.239,21.69,-0.13,0.06,0.95,0,0.056
2025-09-18 08:19:20,4.239,21.75,-0.14,0.05,0.95,0,0.056
2025-09-18 08:19:22,4.239,21.69,-0.19,-0.0,0.96,0,0.056
2025-09-18 08:19:24,4.239,21.69,-0.13,0.06,0.95,0,0.056
2025-09-18 08:19:26,4.239,21.75,-0.14,0.04,0.95,0,0.056
2025-09-18 08:19:28,4.239,21.75,-0.14,0.05,0.96,0,0.056
2025-09-18 08:19:30,4.239,21.75,-0.14,0.04,0.97,0,0.056
2025-09-18 08:19:32,4.239,21.69,-0.12,0.05,0.9,1,0.007
2025-09-18 08:19:34,4.239,21.69,-0.14,0.03,0.95,0,0.007
2025-09-18 08:19:37,4.239,21.75,-0.14,0.05,0.95,0,0.007
2025-09-18 08:19:39,4.239,21.75,-0.13,0.06,0.95,1,0.049
2025-09-18 08:19:41,4.239,21.75,-0.13,0.0,0.93,0,0.049
2025-09-18 08:19:43,4.239,21.75,-0.14,0.06,0.95,0,0.049
2025-09-18 08:19:47,4.239,21.75,-0.15,0.06,0.96,0,0.049
2025-09-18 08:19:49,4.239,21.75,-0.13,0.02,0.94,0,0.049
2025-09-18 08:19:51,4.239,21.75,-0.14,0.05,0.96,1,0.021
2025-09-18 08:19:53,4.239,21.75,-0.14,0.06,0.94,0,0.021
2025-09-18 08:19:55,4.239,21.75,-0.15,0.06,0.95,0,0.021
2025-09-18 08:19:58,4.239,21.75,-0.14,0.06,0.96,0,0.021
2025-09-18 08:20:02,4.239,21.75,-0.14,0.06,0.95,0,0.021
2025-09-18 08:20:05,4.239,21.75,-0.14,0.05,0.95,0,0.021
2025-09-18 08:20:12,4.239,21.75,-0.14,0.05,0.95,0,0.021
2025-09-18 08:20:15,4.239,21.75,-0.14,0.05,0.95,1,0.01
